file,raw_response,store_name,store_address,telephone,date,time,subtotal,tax,tips,total,item_name,item_qty,item_price
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,Turkey,1,5.99
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,Add Cheddar,1,0.75
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,PE CHARCOAL SMALL,1,24.99
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,X CK OPP GREY SOLI,1,29.99
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,DK BL 508 TWILL -,1,22.99
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,TOI,0.44 LB,$1.99 / LB
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,APPLE RED DEL,0.88,$0.69 / LB
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,BANANAS,0.64,NOT_FOUND
image_files/Image_47/18/785.jpeg,"```json
{
  ""store_name"": ""Max's Cafe"",
  ""store_address"": ""2200 Fifth Ave. Seattle, WA 98121"",
  ""telephone"": ""206-441-9785"",
  ""date"": ""Jul19'14"",
  ""time"": ""12:36PM"",
  ""items"": [
    {""name"": ""BenSPECIAL"", ""quantity"": ""1"", ""price"": ""12.50""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""2.05-""},
    {""name"": ""WAIT"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Open % Disc"", ""quantity"": ""1"", ""price"": ""1.05-""},
    {""name"": ""Caprese"", ""quantity"": ""1"", ""price"": ""10.00""},
    {""name"": ""Add Chicken"", ""quantity"": ""1"", ""price"": ""1.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.80-""},
    {""name"": ""Pineapple Bellin"", ""quantity"": ""1"", ""price"": ""7.00""},
    {""name"": ""YELP"", ""quantity"": ""1"", ""price"": ""1.15-""},
    {""name"": ""Open $ Disc"", ""quantity"": ""1"", ""price"": ""1.15-""}
  ],
  ""subtotal"": ""24.45"",
  ""tax"": ""2.32"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""26.77""
}
```",Max's Cafe,"2200 Fifth Ave. Seattle, WA 98121",206-441-9785,Jul19'14,12:36PM,24.45,2.32,NOT_FOUND,26.77,SPINACH,1,$1.99
image_files/Image_47/18/7adc1a0a90defd6fcd9f540a2805439b99ca33c5.jpeg,"```json
{
  ""store_name"": ""Twisted Root Burger Co."",
  ""store_address"": ""Richardson"",
  ""telephone"": ""(214)570-9999"",
  ""date"": ""NOT_FOUND"",
  ""time"": ""NOT_FOUND"",
  ""items"": [
    {
      ""name"": ""Turkey"",
      ""quantity"": ""1"",
      ""price"": ""5.99""
    },
    {
      ""name"": ""Add Cheddar"",
      ""quantity"": ""1"",
      ""price"": ""0.75""
    }
  ],
  ""subtotal"": ""6.09"",
  ""tax"": ""0.56"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""6.65""
}
```",Twisted Root Burger Co.,Richardson,(214)570-9999,NOT_FOUND,NOT_FOUND,6.09,0.56,NOT_FOUND,6.65,COURGETTES GREEN ESP,0.48,7.92
image_files/Image_47/18/7adc1a0a90defd6fcd9f540a2805439b99ca33c5.jpeg,"```json
{
  ""store_name"": ""Twisted Root Burger Co."",
  ""store_address"": ""Richardson"",
  ""telephone"": ""(214)570-9999"",
  ""date"": ""NOT_FOUND"",
  ""time"": ""NOT_FOUND"",
  ""items"": [
    {
      ""name"": ""Turkey"",
      ""quantity"": ""1"",
      ""price"": ""5.99""
    },
    {
      ""name"": ""Add Cheddar"",
      ""quantity"": ""1"",
      ""price"": ""0.75""
    }
  ],
  ""subtotal"": ""6.09"",
  ""tax"": ""0.56"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""6.65""
}
```",Twisted Root Burger Co.,Richardson,(214)570-9999,NOT_FOUND,NOT_FOUND,6.09,0.56,NOT_FOUND,6.65,BROCCOLI SPAIN,0.27,3.65
image_files/Image_48/18/880c5509187f5822380d089052c598e2844519bc.jpeg,"```json
{
  ""store_name"": ""ROSS DRESS FOR LESS"",
  ""store_address"": ""TAMUNING, GU"",
  ""telephone"": ""671-647-7677"",
  ""date"": ""09/15/14"",
  ""time"": ""11:09"",
  ""items"": [
    {""name"": ""PE CHARCOAL SMALL"", ""quantity"": ""1"", ""price"": ""24.99""},
    {""name"": ""X CK OPP GREY SOLI"", ""quantity"": ""1"", ""price"": ""29.99""},
    {""name"": ""DK BL 508 TWILL -"", ""quantity"": ""1"", ""price"": ""22.99""}
  ],
  ""subtotal"": ""77.97"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""77.97""
}
```",ROSS DRESS FOR LESS,"TAMUNING, GU",671-647-7677,09/15/14,11:09,77.97,NOT_FOUND,NOT_FOUND,77.97,CARROT LOOSE AUST,0.38,1.43
image_files/Image_48/18/880c5509187f5822380d089052c598e2844519bc.jpeg,"```json
{
  ""store_name"": ""ROSS DRESS FOR LESS"",
  ""store_address"": ""TAMUNING, GU"",
  ""telephone"": ""671-647-7677"",
  ""date"": ""09/15/14"",
  ""time"": ""11:09"",
  ""items"": [
    {""name"": ""PE CHARCOAL SMALL"", ""quantity"": ""1"", ""price"": ""24.99""},
    {""name"": ""X CK OPP GREY SOLI"", ""quantity"": ""1"", ""price"": ""29.99""},
    {""name"": ""DK BL 508 TWILL -"", ""quantity"": ""1"", ""price"": ""22.99""}
  ],
  ""subtotal"": ""77.97"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""77.97""
}
```",ROSS DRESS FOR LESS,"TAMUNING, GU",671-647-7677,09/15/14,11:09,77.97,NOT_FOUND,NOT_FOUND,77.97,LETTUCE - ICEBERG,0.92,12.42
image_files/Image_48/18/880c5509187f5822380d089052c598e2844519bc.jpeg,"```json
{
  ""store_name"": ""ROSS DRESS FOR LESS"",
  ""store_address"": ""TAMUNING, GU"",
  ""telephone"": ""671-647-7677"",
  ""date"": ""09/15/14"",
  ""time"": ""11:09"",
  ""items"": [
    {""name"": ""PE CHARCOAL SMALL"", ""quantity"": ""1"", ""price"": ""24.99""},
    {""name"": ""X CK OPP GREY SOLI"", ""quantity"": ""1"", ""price"": ""29.99""},
    {""name"": ""DK BL 508 TWILL -"", ""quantity"": ""1"", ""price"": ""22.99""}
  ],
  ""subtotal"": ""77.97"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""77.97""
}
```",ROSS DRESS FOR LESS,"TAMUNING, GU",671-647-7677,09/15/14,11:09,77.97,NOT_FOUND,NOT_FOUND,77.97,LYCHEE,0.3,3.29
image_files/Image_48/18/887ce47e5f762709b52e5b44f182732fae038240.jpeg,"```json
{
  ""store_name"": ""Stop & Shop"",
  ""store_address"": ""Allston MA 773-41-6"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""7/16/12"",
  ""time"": ""2:38pm"",
  ""items"": [
    {""name"": ""TOI"", ""quantity"": ""0.44 LB"", ""price"": ""$1.99 / LB""},
    {""name"": ""APPLE RED DEL"", ""quantity"": ""0.88"", ""price"": ""$0.69 / LB""},
    {""name"": ""BANANAS"", ""quantity"": ""0.64"", ""price"": ""NOT_FOUND""},
    {""name"": ""SPINACH"", ""quantity"": ""1"", ""price"": ""$1.99""}
  ],
  ""subtotal"": ""$5.21"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""$5.21""
}
```",Stop & Shop,Allston MA 773-41-6,NOT_FOUND,7/16/12,2:38pm,$5.21,NOT_FOUND,NOT_FOUND,$5.21,MUSHROOM-FINE/SMALL,1 PK,5.50
image_files/Image_48/18/887ce47e5f762709b52e5b44f182732fae038240.jpeg,"```json
{
  ""store_name"": ""Stop & Shop"",
  ""store_address"": ""Allston MA 773-41-6"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""7/16/12"",
  ""time"": ""2:38pm"",
  ""items"": [
    {""name"": ""TOI"", ""quantity"": ""0.44 LB"", ""price"": ""$1.99 / LB""},
    {""name"": ""APPLE RED DEL"", ""quantity"": ""0.88"", ""price"": ""$0.69 / LB""},
    {""name"": ""BANANAS"", ""quantity"": ""0.64"", ""price"": ""NOT_FOUND""},
    {""name"": ""SPINACH"", ""quantity"": ""1"", ""price"": ""$1.99""}
  ],
  ""subtotal"": ""$5.21"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""$5.21""
}
```",Stop & Shop,Allston MA 773-41-6,NOT_FOUND,7/16/12,2:38pm,$5.21,NOT_FOUND,NOT_FOUND,$5.21,GINGER CHINA,0.21,2.84
image_files/Image_48/18/887ce47e5f762709b52e5b44f182732fae038240.jpeg,"```json
{
  ""store_name"": ""Stop & Shop"",
  ""store_address"": ""Allston MA 773-41-6"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""7/16/12"",
  ""time"": ""2:38pm"",
  ""items"": [
    {""name"": ""TOI"", ""quantity"": ""0.44 LB"", ""price"": ""$1.99 / LB""},
    {""name"": ""APPLE RED DEL"", ""quantity"": ""0.88"", ""price"": ""$0.69 / LB""},
    {""name"": ""BANANAS"", ""quantity"": ""0.64"", ""price"": ""NOT_FOUND""},
    {""name"": ""SPINACH"", ""quantity"": ""1"", ""price"": ""$1.99""}
  ],
  ""subtotal"": ""$5.21"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""$5.21""
}
```",Stop & Shop,Allston MA 773-41-6,NOT_FOUND,7/16/12,2:38pm,$5.21,NOT_FOUND,NOT_FOUND,$5.21,ONION BROWN SPAIN,0.43,2.37
image_files/Image_48/18/887ce47e5f762709b52e5b44f182732fae038240.jpeg,"```json
{
  ""store_name"": ""Stop & Shop"",
  ""store_address"": ""Allston MA 773-41-6"",
  ""telephone"": ""NOT_FOUND"",
  ""date"": ""7/16/12"",
  ""time"": ""2:38pm"",
  ""items"": [
    {""name"": ""TOI"", ""quantity"": ""0.44 LB"", ""price"": ""$1.99 / LB""},
    {""name"": ""APPLE RED DEL"", ""quantity"": ""0.88"", ""price"": ""$0.69 / LB""},
    {""name"": ""BANANAS"", ""quantity"": ""0.64"", ""price"": ""NOT_FOUND""},
    {""name"": ""SPINACH"", ""quantity"": ""1"", ""price"": ""$1.99""}
  ],
  ""subtotal"": ""$5.21"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""$5.21""
}
```",Stop & Shop,Allston MA 773-41-6,NOT_FOUND,7/16/12,2:38pm,$5.21,NOT_FOUND,NOT_FOUND,$5.21,POTATO SAUDI,0.89,4.41
image_files/Image_48/18/98fb02bf56d4221681d5faf89b3ab57395b22e36.jpeg,"```json
{
  ""store_name"": ""AL MANAMA HYPERMARKET"",
  ""store_address"": ""TIMES SQUARE CENTER - DUBAI"",
  ""telephone"": ""04-3466046"",
  ""date"": ""10/01/14"",
  ""time"": ""14:03"",
  ""items"": [
    {""name"": ""COURGETTES GREEN ESP"", ""quantity"": ""0.48"", ""price"": ""7.92""},
    {""name"": ""BROCCOLI SPAIN"", ""quantity"": ""0.27"", ""price"": ""3.65""},
    {""name"": ""CARROT LOOSE AUST"", ""quantity"": ""0.38"", ""price"": ""1.43""},
    {""name"": ""LETTUCE - ICEBERG"", ""quantity"": ""0.92"", ""price"": ""12.42""},
    {""name"": ""LYCHEE"", ""quantity"": ""0.3"", ""price"": ""3.29""},
    {""name"": ""MUSHROOM-FINE/SMALL"", ""quantity"": ""1 PK"", ""price"": ""5.50""},
    {""name"": ""GINGER CHINA"", ""quantity"": ""0.21"", ""price"": ""2.84""},
    {""name"": ""ONION BROWN SPAIN"", ""quantity"": ""0.43"", ""price"": ""2.37""},
    {""name"": ""POTATO SAUDI"", ""quantity"": ""0.89"", ""price"": ""4.41""},
    {""name"": ""KIWIFRUIT ITALY"", ""quantity"": ""0.64"", ""price"": ""8.00""},
    {""name"": ""NORLANDER BREAD"", ""quantity"": ""1 PC"", ""price"": ""6.50""},
    {""name"": ""YOPLAIT F/F YOGHURTS"", ""quantity"": ""1 PC"", ""price"": ""1.00""},
    {""name"": ""BANANA PHILIPPINES"", ""quantity"": ""1 PK"", ""price"": ""3.75""},
    {""name"": ""AL RABI WAI LOW FAT M"", ""quantity"": ""1 BT"", ""price"": ""10.25""},
    {""name"": ""ALMARAI UHT LOWFAT M"", ""quantity"": ""1 PK"", ""price"": ""3.75""},
    {""name"": ""ALALALI WHITE MEAT T"", ""quantity"": ""7 TN"", ""price"": ""31.50""},
    {""name"": ""FIGARO STUFD GREEN O"", ""quantity"": ""1 BT"", ""price"": ""7.00""},
    {""name"": ""PASTA TANDORI PAST"", ""quantity"": ""1 PC"", ""price"": ""13.00""},
    {""name"": ""FRICO EDA M CHEESE 15"", ""quantity"": ""1 PC"", ""price"": ""10.50""},
    {""name"": ""SMOKED SALMON NORWAY"", ""quantity"": ""1 PK"", ""price"": ""15.90""},
    {""name"": ""KELLOGGS CORNFLAKES"", ""quantity"": ""1 PK"", ""price"": ""26.50""},
    {""name"": ""NATURE VALLEY S/F V/"", ""quantity"": ""1 PC"", ""price"": ""14.50""},
    {""name"": ""NATURE VALLEY S/FOAT"", ""quantity"": ""1 PC"", ""price"": ""14.50""},
    {""name"": ""AUS LAMB RACK"", ""quantity"": ""0.47"", ""price"": ""29.43""},
    {""name"": ""AUS CUBE ROLL STEAK"", ""quantity"": ""0.39"", ""price"": ""27.24""},
    {""name"": ""AL AIN MINERAL WATER"", ""quantity"": ""2 BT"", ""price"": ""7.00""},
    {""name"": ""CUCUMBER PREPACKED"", ""quantity"": ""0.31"", ""price"": ""4.73""}
  ],
  ""subtotal"": ""278.88"",
  ""tax"": ""NOT_FOUND"",
  ""tips"": ""NOT_FOUND"",
  ""total"": ""278.88""
}
```",AL MANAMA HYPERMARKET,TIMES SQUARE CENTER - DUBAI,04-3466046,10/01/14,14:03,278.88,NOT_FOUND,NOT_FOUND,278.88,KIWIFRUIT ITALY,0.64,8.00
